season_id,media_id,title,index_show,is_finish,video_link,cover,pub_real_time,renewal_time,favorites,coins,views,danmakus,depth,download_timeout,download_slot,download_latency,media_tags,score,cm_count
25152,119312,NEKOPARA EXTRA 小猫篇（猫娘乐园）,全1话,1,https://www.bilibili.com/bangumi/play/ss25152,http://i0.hdslb.com/bfs/bangumi/ed3262e5dddb8747d83632ddec093db1342e5c60.jpg,1532620800,1532675940,218211,24900,1419143,34317,34,180.0,www.bilibili.com,0.07316184043884277,[],9.7,2498人评
2717,2717,女神异闻录4,全26话,1,https://www.bilibili.com/bangumi/play/ss2717,http://i0.hdslb.com/bfs/bangumi/22e8bc43903a80039b68eba58a1e479eaf993f55.jpg,1317830400,1442558880,216815,5099,2863722,84092,34,180.0,www.bilibili.com,0.06754207611083984,[],9.6,930人评
3436,3436,斩·赤红之瞳！ 爆笑小剧场,全24话,1,https://www.bilibili.com/bangumi/play/ss3436,http://i0.hdslb.com/bfs/bangumi/085a6f59351e7db43edbea0b9859a5036d1e45db.jpg,1409414400,1458022573,219551,9794,4815183,47207,34,180.0,www.bilibili.com,0.2232508659362793,[],9.4,1134人评
5076,5076,加速世界 Infinite Burst,全1话,1,https://www.bilibili.com/bangumi/play/ss5076,http://i0.hdslb.com/bfs/bangumi/b874a41f24f7d89bc9e7b80aeaec73b0d7f640c5.jpg,1469203200,1469980802,200807,10652,3151264,127596,35,180.0,www.bilibili.com,0.17675399780273438,[],8.9,531人评
3429,3429,Charlotte SP,全2话,1,https://www.bilibili.com/bangumi/play/ss3429,http://i0.hdslb.com/bfs/bangumi/73409f75e23bd24eaf2db529f09ebb1150ec5c79.jpg,1434816000,1484885561,213389,23089,6413479,112518,34,180.0,www.bilibili.com,0.13974618911743164,[],9.7,1903人评
1792,1792,再见绝望先生,全12话,1,https://www.bilibili.com/bangumi/play/ss1792,http://i0.hdslb.com/bfs/bangumi/c39e79583972164decb059f828b7e6c1f33dd353.jpg,1183737600,1310503536,212869,3997,1792255,53443,34,180.0,www.bilibili.com,0.13577604293823242,[],9.7,923人评
996,996,FORTUNE ARTERIAL -赤之约定-,全12话,1,https://www.bilibili.com/bangumi/play/ss996,http://i0.hdslb.com/bfs/bangumi/1b43da7cac4e694e398c2b6dc54cd7defb1a5786.jpg,1286467200,1293257940,212751,1335,252034,7391,34,180.0,www.bilibili.com,0.13137316703796387,[],9.2,649人评
3551,3551,黑色残骸,全26话,1,https://www.bilibili.com/bangumi/play/ss3551,http://i0.hdslb.com/bfs/bangumi/5d1bfbfd90e67484ad07747eae400e93b64f2879.jpg,1459958400,1475201191,211543,12375,7853768,179752,34,180.0,www.bilibili.com,0.12912201881408691,[],8.6,412人评
5769,5769,锁链战记 赫克瑟塔斯之光,全3话,1,https://www.bilibili.com/bangumi/play/ss5769,http://i0.hdslb.com/bfs/bangumi/97ff946f6f50b1262f0219657c26bf37ee8b5855.jpg,1481817600,1487927529,230440,5451,1760476,65931,33,180.0,www.bilibili.com,0.12471604347229004,[],7.7,116人评
2586,2586,沒有黃段子的無聊世界（僅限港澳台地區）,全12话,1,https://www.bilibili.com/bangumi/play/ss2586,http://i0.hdslb.com/bfs/bangumi/0bb9ea24a9ee6e14c36cb6678d1a4e5b8de44ae6.jpg,1435939200,1442685600,786267,69555,47906611,2974068,35,180.0,www.bilibili.com,0.14032483100891113,[],9.1,884人评
